Date,PM2.5,PM10,SO2,NO2,O3
2021-09-17 3:00,8.15,8.15,0.004,0.034,0.035
2021-09-17 4:00,6.79,6.79,0.004,0.032,0.033
2021-09-17 5:00,6,6,0.004,0.031,0.034
2021-09-17 6:00,7.26,7.26,0.004,0.039,0.036
2021-09-17 7:00,7.69,7.69,0.004,0.042,0.037
2021-09-17 8:00,6.38,6.38,0.004,0.04,0.036
2021-09-17 9:00,4.76,4.76,0.004,0.038,0.037
2021-09-17 10:00,4.51,4.51,0.004,0.029,0.037
2021-09-17 11:00,4.44,4.44,0.004,0.03,0.042
2021-09-17 12:00,4.4,4.4,0.004,0.025,0.04
2021-09-17 13:00,4.66,4.66,0.004,0.024,0.039
2021-09-17 14:00,4.49,4.49,0.004,0.021,0.034
2021-09-17 15:00,4.25,4.25,0.004,0.014,0.026
2021-09-17 16:00,4.17,4.17,0.004,0.012,0.025
2021-09-17 17:00,3.99,3.99,0.004,0.019,0.033
2021-09-17 18:00,4.17,4.17,0.004,0.024,0.038
2021-09-17 19:00,4.46,4.46,0.004,0.034,0.041
2021-09-17 20:00,4.79,4.79,0.004,0.036,0.04
2021-09-17 21:00,5.06,5.06,0.004,0.04,0.035
2021-09-17 22:00,5.68,5.68,0.004,0.049,0.034
2021-09-17 23:00,5.95,5.95,0.004,0.048,0.03
2021-09-18 0:00,5.38,5.38,0.004,0.041,0.027
2021-09-18 1:00,4.88,4.88,0.004,0.038,0.027
2021-09-18 2:00,4.78,4.78,0.004,0.034,0.023
2021-09-18 3:00,5.06,5.06,0.004,0.032,0.02
2021-09-18 4:00,5.06,5.06,0.004,0.034,0.021
2021-09-18 5:00,5.51,5.51,0.004,0.033,0.019
2021-09-18 6:00,5.72,5.72,0.004,0.034,0.019
2021-09-18 7:00,7.39,7.4,0.004,0.028,0.018
2021-09-18 8:00,7.29,7.29,0.004,0.018,0.013
2021-09-18 9:00,6.17,6.17,0.004,0.006,0.006
2021-09-18 10:00,4.91,4.91,0.004,0.002,0.002
2021-09-18 11:00,4.23,4.23,0.004,0.002,0.007
2021-09-18 12:00,4.43,4.43,0.004,0.006,0.028
2021-09-18 13:00,4.5,4.5,0.004,0.011,0.04
2021-09-18 14:00,4.46,4.46,0.004,0.003,0.029
2021-09-18 15:00,4.53,4.53,0.004,0.005,0.036
2021-09-18 16:00,4.7,4.7,0.004,0.018,0.053
2021-09-18 17:00,4.73,4.73,0.004,0.027,0.061
2021-09-18 18:00,5,5,0.005,0.056,0.064
2021-09-18 19:00,5.43,5.43,0.005,0.059,0.062
2021-09-18 20:00,5.63,5.63,0.004,0.054,0.055
2021-09-18 21:00,5.68,5.68,0.004,0.047,0.049
2021-09-18 22:00,6.29,6.29,0.004,0.041,0.045
2021-09-18 23:00,5.86,5.86,0.004,0.037,0.038
2021-09-19 0:00,7.33,7.33,0.004,0.033,0.027
2021-09-19 1:00,7.71,7.71,0.004,0.035,0.025
2021-09-19 2:00,7.17,7.17,0.004,0.032,0.024
2021-09-19 3:00,6.39,6.39,0.004,0.03,0.025
2021-09-19 4:00,6.59,6.59,0.004,0.029,0.024
2021-09-19 5:00,6.92,6.92,0.004,0.029,0.023
2021-09-19 6:00,6.99,6.99,0.004,0.031,0.022
2021-09-19 7:00,7.25,7.25,0.004,0.026,0.021
2021-09-19 8:00,7.45,7.46,0.004,0.016,0.015
2021-09-19 9:00,6.79,6.79,0.004,0.005,0.009
2021-09-19 10:00,6.45,6.45,0.004,0.002,0.008
2021-09-19 11:00,6.15,6.15,0.004,0.005,0.024
2021-09-19 12:00,5.53,5.53,0.004,0.002,0.014
2021-09-19 13:00,5.58,5.58,0.004,0.002,0.023
2021-09-19 14:00,5.31,5.31,0.004,0.002,0.033
2021-09-19 15:00,5.1,5.1,0.004,0.005,0.04
2021-09-19 16:00,4.87,4.87,0.004,0.011,0.044
2021-09-19 17:00,4.87,4.87,0.004,0.024,0.055
2021-09-19 18:00,5.26,5.26,0.004,0.055,0.064
2021-09-19 19:00,5.77,5.77,0.004,0.059,0.064
2021-09-19 20:00,5.72,5.72,0.004,0.056,0.059
2021-09-19 21:00,6.77,6.77,0.004,0.054,0.051
2021-09-19 22:00,7.4,7.4,0.004,0.049,0.044
2021-09-19 23:00,7.54,7.54,0.004,0.045,0.039
2021-09-20 0:00,8.8,8.81,0.004,0.041,0.031
2021-09-20 1:00,7.37,7.37,0.004,0.037,0.034
2021-09-20 2:00,5.92,5.92,0.004,0.024,0.04
2021-09-20 3:00,6.2,6.2,0.004,0.024,0.036
2021-09-20 4:00,6.22,6.22,0.004,0.03,0.034
2021-09-20 5:00,6.34,6.34,0.004,0.034,0.033
2021-09-20 6:00,6.44,6.44,0.004,0.035,0.031
2021-09-20 7:00,6.66,6.66,0.004,0.024,0.03
2021-09-20 8:00,5.45,5.45,0.004,0.004,0.012
2021-09-20 9:00,4.96,4.96,0.003,0.002,0.007
2021-09-20 10:00,4.67,4.67,0.004,0.003,0.016
2021-09-20 11:00,4.5,4.5,0.004,0.003,0.023
2021-09-20 12:00,4.37,4.37,0.004,0.003,0.032
2021-09-20 13:00,4.53,4.53,0.004,0.009,0.036
2021-09-20 14:00,4.67,4.67,0.004,0.009,0.032
2021-09-20 15:00,5.2,5.2,0.004,0.018,0.045
2021-09-20 16:00,5.63,5.63,0.004,0.019,0.047
2021-09-20 17:00,5.82,5.82,0.004,0.025,0.05
2021-09-20 18:00,5.81,5.81,0.004,0.037,0.055
2021-09-20 19:00,6.17,6.17,0.004,0.038,0.053
2021-09-20 20:00,6.28,6.28,0.004,0.036,0.05
2021-09-20 21:00,6.73,6.73,0.004,0.03,0.048
2021-09-20 22:00,7.49,7.49,0.004,0.028,0.047
2021-09-20 23:00,8.39,8.39,0.004,0.027,0.046
2021-09-21 0:00,8.95,8.95,0.004,0.025,0.044
2021-09-21 1:00,9.15,9.15,0.004,0.023,0.043
2021-09-21 2:00,9.05,9.05,0.004,0.022,0.041
2021-09-21 3:00,9.15,9.15,0.004,0.023,0.042
2021-09-21 4:00,10.19,10.19,0.004,0.035,0.048
2021-09-21 5:00,11.06,11.06,0.004,0.04,0.046
2021-09-21 6:00,11.88,11.88,0.004,0.04,0.043
2021-09-21 7:00,9.56,9.56,0.004,0.036,0.039
2021-09-21 8:00,5.27,5.27,0.004,0.031,0.036
2021-09-21 9:00,5.17,5.17,0.004,0.029,0.034
2021-09-21 10:00,5.34,5.34,0.004,0.021,0.033
2021-09-21 11:00,6.31,6.31,0.004,0.011,0.029
2021-09-21 12:00,6.7,6.7,0.004,0.007,0.026
2021-09-21 13:00,6.99,6.99,0.004,0.005,0.029
2021-09-21 14:00,7.14,7.14,0.004,0.002,0.025
2021-09-21 15:00,7.34,7.34,0.004,0.006,0.033
2021-09-21 16:00,7.85,7.85,0.004,0.019,0.048
2021-09-21 17:00,7.24,7.24,0.004,0.017,0.047
2021-09-21 18:00,7.75,7.75,0.004,0.034,0.053
2021-09-21 19:00,8.36,8.36,0.004,0.041,0.056
2021-09-21 20:00,8.62,8.62,0.004,0.036,0.054
2021-09-21 21:00,8.36,8.36,0.004,0.032,0.054
2021-09-21 22:00,9.05,9.05,0.004,0.031,0.054
2021-09-21 23:00,9.33,9.33,0.004,0.025,0.052
2021-09-22 0:00,9.74,9.74,0.004,0.023,0.053
2021-09-22 1:00,10.03,10.03,0.004,0.02,0.054
2021-09-22 2:00,6.14,6.14,0.003,0.025,0.06
2021-09-22 3:00,5.59,5.59,0.003,0.031,0.066
2021-09-22 4:00,6.74,6.74,0.003,0.029,0.063
2021-09-22 5:00,6.96,6.96,0.003,0.028,0.059
2021-09-22 6:00,7.49,7.49,0.004,0.028,0.053
2021-09-22 7:00,7.92,7.93,0.004,0.027,0.049
2021-09-22 8:00,7.62,7.62,0.004,0.016,0.036
2021-09-22 9:00,7.92,7.92,0.004,0.011,0.033
2021-09-22 10:00,9.56,9.56,0.004,0.004,0.029
2021-09-22 11:00,10.57,10.57,0.004,0.007,0.037
2021-09-22 12:00,7.87,7.87,0.004,0.012,0.044
2021-09-22 13:00,5.15,5.15,0.003,0.002,0.029
2021-09-22 14:00,5.4,5.4,0.004,0.006,0.043
2021-09-22 15:00,5.5,5.5,0.004,0.013,0.055
2021-09-22 16:00,5.4,5.4,0.004,0.02,0.063
2021-09-22 17:00,6,6,0.004,0.043,0.075
2021-09-22 18:00,7.43,7.43,0.004,0.05,0.074
2021-09-22 19:00,7.24,7.24,0.004,0.044,0.065
2021-09-22 20:00,6.41,6.41,0.004,0.046,0.059
2021-09-22 21:00,5.7,5.7,0.004,0.042,0.056
2021-09-22 22:00,5.67,5.67,0.004,0.035,0.048
2021-09-22 23:00,5.97,5.97,0.004,0.033,0.046
2021-09-23 0:00,6.44,6.44,0.004,0.037,0.043
2021-09-23 1:00,6.94,6.94,0.004,0.036,0.038
2021-09-23 2:00,7.34,7.35,0.004,0.036,0.036
2021-09-23 3:00,7.78,7.78,0.004,0.034,0.034
2021-09-23 4:00,7.96,7.96,0.004,0.033,0.033
2021-09-23 5:00,8.05,8.06,0.004,0.033,0.034
2021-09-23 6:00,9.38,9.39,0.004,0.036,0.033
2021-09-23 7:00,8.9,8.9,0.004,0.029,0.034
2021-09-23 8:00,8.82,8.82,0.004,0.014,0.023
2021-09-23 9:00,6.03,6.03,0.003,0.002,0.009
2021-09-23 10:00,5.62,5.62,0.003,0.002,0.016
2021-09-23 11:00,5.88,5.88,0.003,0.006,0.029
2021-09-23 12:00,6.1,6.1,0.003,0.012,0.042
2021-09-23 13:00,6.11,6.11,0.003,0.01,0.046
2021-09-23 14:00,6.27,6.27,0.004,0.016,0.051
2021-09-23 15:00,6.51,6.51,0.004,0.019,0.056
2021-09-23 16:00,6.64,6.64,0.004,0.02,0.057
2021-09-23 17:00,6.63,6.63,0.004,0.03,0.062
2021-09-23 18:00,7.14,7.14,0.004,0.05,0.07
2021-09-23 19:00,7.19,7.19,0.004,0.065,0.064
2021-09-23 20:00,7.5,7.5,0.004,0.061,0.056
2021-09-23 21:00,7.41,7.41,0.004,0.052,0.049
2021-09-23 22:00,6.96,6.96,0.004,0.045,0.046
2021-09-23 23:00,6.74,6.74,0.004,0.042,0.044
2021-09-24 0:00,6.93,6.93,0.004,0.04,0.043
2021-09-24 1:00,7.39,7.39,0.004,0.038,0.039
2021-09-24 2:00,10.93,10.96,0.004,0.04,0.036
2021-09-24 3:00,10.63,10.65,0.004,0.038,0.031
2021-09-24 4:00,8.89,8.89,0.004,0.041,0.033
2021-09-24 5:00,9.48,9.49,0.004,0.041,0.031
2021-09-24 6:00,9.95,9.95,0.004,0.035,0.02
2021-09-24 7:00,12.79,12.79,0.004,0.036,0.022
2021-09-24 8:00,12.43,12.43,0.004,0.02,0.014
2021-09-24 9:00,9.63,9.63,0.004,0.005,0.009
2021-09-24 10:00,7.91,7.91,0.004,0.003,0.015
2021-09-24 11:00,6.65,6.65,0.004,0.002,0.015
2021-09-24 12:00,5.56,5.56,0.004,0.003,0.025
2021-09-24 13:00,5.75,5.75,0.004,0.005,0.035
2021-09-24 14:00,5.88,5.88,0.004,0.009,0.042
2021-09-24 15:00,5.92,5.92,0.004,0.014,0.05
2021-09-24 16:00,5.72,5.72,0.004,0.021,0.056
2021-09-24 17:00,5.72,5.72,0.004,0.027,0.057
2021-09-24 18:00,6.72,6.72,0.004,0.045,0.062
2021-09-24 19:00,6.39,6.39,0.004,0.051,0.056
2021-09-24 20:00,5.75,5.75,0.004,0.045,0.048
2021-09-24 21:00,5.21,5.21,0.004,0.043,0.043
2021-09-24 22:00,4.89,4.89,0.004,0.041,0.039
2021-09-24 23:00,4.83,4.83,0.004,0.046,0.036
2021-09-25 0:00,5.14,5.14,0.004,0.047,0.034
2021-09-25 1:00,5.26,5.26,0.004,0.047,0.032
2021-09-25 2:00,5.39,5.39,0.004,0.043,0.029
2021-09-25 3:00,5.32,5.32,0.004,0.04,0.025
2021-09-25 4:00,5.84,5.84,0.004,0.041,0.024
2021-09-25 5:00,6.12,6.12,0.004,0.039,0.022
2021-09-25 6:00,6.78,6.78,0.004,0.039,0.024
2021-09-25 7:00,7.57,7.58,0.004,0.036,0.022
2021-09-25 8:00,6.52,6.52,0.004,0.021,0.018
2021-09-25 9:00,5.48,5.48,0.004,0.007,0.009
2021-09-25 10:00,4.69,4.69,0.004,0.003,0.011
2021-09-25 11:00,4.89,4.89,0.004,0.011,0.019
2021-09-25 12:00,4.74,4.74,0.004,0.018,0.028
2021-09-25 13:00,4.62,4.62,0.004,0.02,0.032
2021-09-25 14:00,4.55,4.55,0.004,0.026,0.036
2021-09-25 15:00,7.73,7.75,0.004,0.035,0.037
2021-09-25 16:00,5.25,5.26,0.004,0.031,0.035
2021-09-25 17:00,5.09,5.09,0.004,0.04,0.037
2021-09-25 18:00,5.3,5.31,0.004,0.037,0.035
2021-09-25 19:00,5.55,5.56,0.004,0.031,0.035
2021-09-25 20:00,5.35,5.35,0.004,0.029,0.033
2021-09-25 21:00,5.56,5.56,0.004,0.034,0.032
2021-09-25 22:00,5.31,5.31,0.004,0.035,0.03
2021-09-25 23:00,5.2,5.2,0.004,0.036,0.029
2021-09-26 0:00,5.56,5.56,0.004,0.035,0.028
2021-09-26 1:00,5.88,5.88,0.004,0.036,0.025
2021-09-26 2:00,5.62,5.62,0.004,0.032,0.024
2021-09-26 3:00,5.44,5.45,0.004,0.024,0.025
2021-09-26 4:00,5.85,5.85,0.004,0.03,0.023
2021-09-26 5:00,5.93,5.94,0.004,0.036,0.024
2021-09-26 6:00,6.05,6.05,0.004,0.04,0.025
2021-09-26 7:00,6.35,6.35,0.004,0.032,0.023
2021-09-26 8:00,5.34,5.35,0.004,0.014,0.017
2021-09-26 9:00,4.85,4.87,0.004,0.008,0.016
2021-09-26 10:00,4.84,4.85,0.004,0.008,0.019
2021-09-26 11:00,4.81,4.82,0.004,0.004,0.017
2021-09-26 12:00,4.65,4.65,0.004,0.008,0.025
2021-09-26 13:00,4.59,4.59,0.004,0.006,0.028
2021-09-26 14:00,4.66,4.66,0.004,0.007,0.027
2021-09-26 15:00,4.71,4.71,0.004,0.012,0.034
2021-09-26 16:00,4.68,4.68,0.004,0.017,0.04
2021-09-26 17:00,4.76,4.76,0.004,0.04,0.053
2021-09-26 18:00,5.25,5.25,0.005,0.06,0.053
2021-09-26 19:00,5.44,5.44,0.004,0.055,0.048
2021-09-26 20:00,5.68,5.68,0.004,0.039,0.041
2021-09-26 21:00,4.96,4.96,0.004,0.022,0.034
2021-09-26 22:00,4.59,4.59,0.004,0.022,0.032
2021-09-26 23:00,4.58,4.58,0.004,0.032,0.036
2021-09-27 0:00,4.68,4.68,0.004,0.038,0.037
2021-09-27 1:00,4.83,4.83,0.004,0.045,0.038
2021-09-27 2:00,5.01,5.01,0.004,0.048,0.037
2021-09-27 3:00,5.01,5.01,0.004,0.041,0.036
2021-09-27 4:00,5.35,5.35,0.004,0.038,0.031
2021-09-27 5:00,6.05,6.05,0.004,0.046,0.03
2021-09-27 6:00,6.75,6.75,0.004,0.044,0.028
2021-09-27 7:00,6.18,6.18,0.004,0.035,0.028
2021-09-27 8:00,5.36,5.36,0.004,0.023,0.023
2021-09-27 9:00,5.13,5.13,0.004,0.018,0.021
2021-09-27 10:00,4.73,4.73,0.004,0.009,0.017
2021-09-27 11:00,4.53,4.53,0.004,0.003,0.015
2021-09-27 12:00,4.39,4.39,0.004,0.004,0.022
2021-09-27 13:00,4.32,4.32,0.004,0.008,0.027
2021-09-27 14:00,4.23,4.23,0.004,0.011,0.03
2021-09-27 15:00,4.27,4.27,0.004,0.021,0.042
2021-09-27 16:00,4.44,4.44,0.004,0.035,0.049
2021-09-27 17:00,4.69,4.69,0.004,0.054,0.054
2021-09-27 18:00,5.23,5.23,0.004,0.071,0.054
2021-09-27 19:00,5.17,5.17,0.004,0.054,0.045
2021-09-27 20:00,5.35,5.35,0.004,0.04,0.037
2021-09-27 21:00,5.83,5.83,0.004,0.034,0.035
2021-09-27 22:00,6.51,6.51,0.004,0.032,0.032
2021-09-27 23:00,7.41,7.41,0.004,0.031,0.031
2021-09-28 0:00,5.55,5.55,0.004,0.025,0.031
2021-09-28 1:00,5.8,5.8,0.004,0.029,0.033
2021-09-28 2:00,6.27,6.27,0.004,0.033,0.031
2021-09-28 3:00,5.5,5.5,0.004,0.026,0.028
2021-09-28 4:00,6.01,6.01,0.004,0.024,0.029
2021-09-28 5:00,5.53,5.53,0.004,0.027,0.03
2021-09-28 6:00,5.73,5.73,0.004,0.026,0.03
2021-09-28 7:00,5.89,5.89,0.004,0.027,0.029
2021-09-28 8:00,6.38,6.38,0.004,0.022,0.024
2021-09-28 9:00,5.95,5.96,0.004,0.02,0.024
2021-09-28 10:00,4.95,4.95,0.004,0.004,0.014
2021-09-28 11:00,4.67,4.67,0.004,0.003,0.017
2021-09-28 12:00,4.67,4.67,0.004,0.016,0.033
2021-09-28 13:00,4.89,4.89,0.004,0.01,0.031
2021-09-28 14:00,5.12,5.12,0.004,0.014,0.036
2021-09-28 15:00,5.4,5.4,0.004,0.02,0.039
2021-09-28 16:00,5.64,5.64,0.004,0.023,0.042
2021-09-28 17:00,5.89,5.89,0.004,0.034,0.046
2021-09-28 18:00,6.52,6.52,0.004,0.054,0.054
2021-09-28 19:00,7.47,7.47,0.004,0.063,0.054
2021-09-28 20:00,8.07,8.07,0.004,0.047,0.046
2021-09-28 21:00,9.11,9.11,0.004,0.044,0.035
2021-09-28 22:00,9.79,9.79,0.004,0.036,0.034
2021-09-28 23:00,7.54,7.54,0.004,0.03,0.036
2021-09-29 0:00,7.29,7.29,0.004,0.026,0.034
2021-09-29 1:00,7.22,7.22,0.004,0.024,0.031
2021-09-29 2:00,7.14,7.14,0.004,0.023,0.03
2021-09-29 3:00,7.03,7.03,0.004,0.023,0.03
2021-09-29 4:00,7.12,7.12,0.004,0.023,0.027
2021-09-29 5:00,7.25,7.25,0.004,0.024,0.028
2021-09-29 6:00,8,8,0.004,0.026,0.031
2021-09-29 7:00,9.11,9.12,0.004,0.025,0.028
2021-09-29 8:00,13.5,13.54,0.004,0.034,0.025
2021-09-29 9:00,16.01,16.09,0.005,0.042,0.029
2021-09-29 10:00,8.08,8.08,0.004,0.04,0.035
2021-09-29 11:00,6.13,6.13,0.004,0.026,0.037
2021-09-29 12:00,7.62,7.63,0.004,0.028,0.037
2021-09-29 13:00,9.23,9.25,0.004,0.026,0.038
2021-09-29 14:00,6.58,6.58,0.004,0.02,0.036
2021-09-29 15:00,6.54,6.54,0.004,0.016,0.033
2021-09-29 16:00,9.72,9.72,0.004,0.025,0.042
2021-09-29 17:00,10.01,10.01,0.004,0.033,0.048
2021-09-29 18:00,11.91,11.95,0.004,0.044,0.044
2021-09-29 19:00,13.48,13.56,0.004,0.042,0.038
2021-09-29 20:00,14.32,14.48,0.004,0.035,0.034
2021-09-29 21:00,15.23,15.51,0.004,0.031,0.031
2021-09-29 22:00,15.4,15.72,0.004,0.032,0.028
2021-09-29 23:00,16.6,16.99,0.004,0.032,0.027
2021-09-30 0:00,16.56,16.94,0.004,0.03,0.024
2021-09-30 1:00,17.64,18.04,0.004,0.028,0.022
2021-09-30 2:00,18.22,18.63,0.004,0.026,0.02
2021-09-30 3:00,19.64,20.31,0.004,0.025,0.023
2021-09-30 4:00,21.45,22.73,0.004,0.025,0.027
2021-09-30 5:00,12.22,12.51,0.004,0.023,0.029
2021-09-30 6:00,15.71,16.17,0.004,0.031,0.028
2021-09-30 7:00,14.46,14.81,0.004,0.03,0.028
2021-09-30 8:00,12.93,13.17,0.004,0.024,0.026
2021-09-30 9:00,11.28,11.39,0.004,0.02,0.023
2021-09-30 10:00,10.11,10.12,0.004,0.012,0.017
2021-09-30 11:00,10.14,10.14,0.004,0.004,0.012
2021-09-30 12:00,9.57,9.57,0.004,0.005,0.02
2021-09-30 13:00,8.08,8.08,0.004,0.003,0.024
2021-09-30 14:00,5.87,5.87,0.004,0.002,0.023
2021-09-30 15:00,6.8,6.8,0.004,0.006,0.034
2021-09-30 16:00,7.3,7.3,0.004,0.016,0.052
2021-09-30 17:00,6.13,6.13,0.004,0.039,0.059
2021-09-30 18:00,6.18,6.18,0.004,0.071,0.062
2021-09-30 19:00,6.59,6.59,0.004,0.069,0.057
2021-09-30 20:00,6.9,6.9,0.004,0.062,0.051
2021-09-30 21:00,7.05,7.05,0.004,0.054,0.045
2021-09-30 22:00,7.38,7.38,0.004,0.047,0.04
2021-09-30 23:00,7.85,7.85,0.004,0.043,0.036
2021-10-01 0:00,8.53,8.53,0.004,0.04,0.029
2021-10-01 1:00,8.23,8.23,0.004,0.037,0.027
2021-10-01 2:00,9.07,9.08,0.004,0.035,0.023
2021-10-01 3:00,10.58,10.6,0.004,0.035,0.019
2021-10-01 4:00,10.9,10.91,0.004,0.037,0.021
2021-10-01 5:00,12.46,12.48,0.004,0.035,0.022
2021-10-01 6:00,14.09,14.14,0.004,0.037,0.021
2021-10-01 7:00,16.2,16.33,0.004,0.034,0.019
2021-10-01 8:00,13.47,13.53,0.004,0.028,0.02
2021-10-01 9:00,14.46,14.58,0.004,0.022,0.018
2021-10-01 10:00,14.86,14.97,0.004,0.006,0.011
2021-10-01 11:00,13.24,13.25,0.004,0.002,0.014
2021-10-01 12:00,11.37,11.37,0.004,0.002,0.02
2021-10-01 13:00,9.05,9.05,0.004,0.002,0.02
2021-10-01 14:00,10.96,10.96,0.003,0.002,0.033
2021-10-01 15:00,13.06,13.07,0.003,0.004,0.053
2021-10-01 16:00,12.06,12.07,0.004,0.019,0.07
2021-10-01 17:00,12.18,12.18,0.004,0.069,0.08
2021-10-01 18:00,13.26,13.28,0.004,0.082,0.076
2021-10-01 19:00,16.55,16.65,0.004,0.073,0.07
2021-10-01 20:00,21.43,21.59,0.004,0.067,0.065
2021-10-01 21:00,28.48,28.84,0.004,0.058,0.059
2021-10-01 22:00,25.91,26.33,0.004,0.044,0.061
2021-10-01 23:00,13.55,13.72,0.003,0.025,0.058
2021-10-02 0:00,5.69,5.71,0.003,0.029,0.06
2021-10-02 1:00,6.21,6.23,0.003,0.033,0.058
2021-10-02 2:00,6.64,6.66,0.004,0.033,0.048
2021-10-02 3:00,7.39,7.41,0.004,0.034,0.041
2021-10-02 4:00,7.2,7.23,0.004,0.033,0.046
2021-10-02 5:00,6.56,6.57,0.004,0.034,0.047
2021-10-02 6:00,6.74,6.75,0.004,0.037,0.042
2021-10-02 7:00,8.27,8.29,0.004,0.039,0.04
2021-10-02 8:00,8.66,8.67,0.004,0.025,0.028
2021-10-02 9:00,6.79,6.79,0.004,0.007,0.018
2021-10-02 10:00,7.49,7.49,0.004,0.002,0.017
2021-10-02 11:00,8.26,8.26,0.003,0.002,0.022
2021-10-02 12:00,9.48,9.49,0.003,0.004,0.044
2021-10-02 13:00,9.57,9.57,0.004,0.004,0.046
2021-10-02 14:00,9.03,9.03,0.004,0.004,0.046
2021-10-02 15:00,9.29,9.29,0.004,0.015,0.06
2021-10-02 16:00,9.66,9.66,0.004,0.02,0.068
2021-10-02 17:00,10.01,10.01,0.004,0.051,0.071
2021-10-02 18:00,11.12,11.13,0.004,0.069,0.068
2021-10-02 19:00,12.05,12.06,0.004,0.064,0.063
2021-10-02 20:00,13.16,13.19,0.004,0.055,0.057
2021-10-02 21:00,14.63,14.66,0.004,0.048,0.05
2021-10-02 22:00,13.66,13.72,0.004,0.042,0.044
2021-10-02 23:00,14.45,14.54,0.004,0.037,0.043
2021-10-03 0:00,15.76,15.86,0.004,0.035,0.041
2021-10-03 1:00,16.3,16.42,0.004,0.033,0.037
2021-10-03 2:00,16.8,16.93,0.004,0.031,0.037
2021-10-03 3:00,16.54,16.7,0.004,0.03,0.033
2021-10-03 4:00,17.06,17.19,0.004,0.029,0.033
2021-10-03 5:00,16.69,16.8,0.004,0.029,0.032
2021-10-03 6:00,16.13,16.25,0.004,0.031,0.03
2021-10-03 7:00,16.05,16.14,0.004,0.026,0.026
2021-10-03 8:00,12.86,12.87,0.004,0.016,0.018
2021-10-03 9:00,13.76,13.77,0.004,0.009,0.012
2021-10-03 10:00,11.36,11.36,0.004,0.003,0.011
2021-10-03 11:00,9.33,9.33,0.004,0.002,0.01
2021-10-03 12:00,8.7,8.7,0.004,0.002,0.011
2021-10-03 13:00,7.89,7.89,0.004,0.002,0.011
2021-10-03 14:00,7.86,7.86,0.004,0.002,0.028
2021-10-03 15:00,7.65,7.65,0.004,0.006,0.043
2021-10-03 16:00,7.82,7.82,0.005,0.032,0.062
2021-10-03 17:00,8.26,8.26,0.005,0.064,0.071
2021-10-03 18:00,9.13,9.13,0.004,0.065,0.069
2021-10-03 19:00,9.43,9.43,0.004,0.061,0.065
2021-10-03 20:00,9.37,9.37,0.004,0.052,0.057
2021-10-03 21:00,11.45,11.49,0.004,0.041,0.055
2021-10-03 22:00,12.69,12.7,0.004,0.032,0.048
2021-10-03 23:00,13.58,13.6,0.004,0.042,0.039
2021-10-04 0:00,14.43,14.47,0.004,0.043,0.032
2021-10-04 1:00,15.34,15.39,0.004,0.045,0.036
2021-10-04 2:00,15.22,15.29,0.004,0.037,0.03
2021-10-04 3:00,14.18,14.2,0.004,0.032,0.035
2021-10-04 4:00,14.58,14.64,0.004,0.031,0.024
2021-10-04 5:00,13.88,13.9,0.004,0.032,0.033
2021-10-04 6:00,17.41,17.48,0.004,0.037,0.024
2021-10-04 7:00,17.25,17.29,0.004,0.037,0.023
2021-10-04 8:00,14.84,14.86,0.004,0.029,0.024
2021-10-04 9:00,12.48,12.52,0.004,0.017,0.024
2021-10-04 10:00,11.71,11.71,0.004,0.015,0.026
2021-10-04 11:00,10.75,10.75,0.004,0.009,0.024
2021-10-04 12:00,11.01,11.01,0.004,0.004,0.022
2021-10-04 13:00,10.5,10.5,0.004,0.007,0.032
2021-10-04 14:00,10.93,10.93,0.004,0.017,0.044
2021-10-04 15:00,10.61,10.61,0.004,0.018,0.043
2021-10-04 16:00,8.1,8.1,0.004,0.013,0.036
2021-10-04 17:00,7.63,7.63,0.004,0.018,0.04
2021-10-04 18:00,8.63,8.63,0.004,0.044,0.051
2021-10-04 19:00,8.64,8.64,0.004,0.054,0.053
2021-10-04 20:00,8.33,8.33,0.004,0.039,0.048
2021-10-04 21:00,8.34,8.34,0.004,0.033,0.047
2021-10-04 22:00,8.29,8.29,0.004,0.025,0.043
2021-10-04 23:00,8.7,8.71,0.004,0.023,0.044
2021-10-05 0:00,9.25,9.26,0.004,0.028,0.046
2021-10-05 1:00,9.79,9.79,0.004,0.031,0.047
2021-10-05 2:00,10.9,10.91,0.004,0.031,0.046
2021-10-05 3:00,10.92,10.93,0.004,0.028,0.044
2021-10-05 4:00,11.04,11.05,0.004,0.027,0.039
2021-10-05 5:00,11.33,11.34,0.004,0.039,0.028
2021-10-05 6:00,12.07,12.1,0.004,0.05,0.032
2021-10-05 7:00,12.41,12.42,0.004,0.048,0.036
2021-10-05 8:00,9.88,9.89,0.004,0.017,0.028
2021-10-05 9:00,7.9,7.9,0.004,0.002,0.011
2021-10-05 10:00,7.61,7.61,0.004,0.002,0.007
2021-10-05 11:00,7.52,7.52,0.004,0.002,0.011
2021-10-05 12:00,7.29,7.29,0.004,0.002,0.02
2021-10-05 13:00,6.74,6.74,0.004,0.002,0.029
2021-10-05 14:00,6.7,6.7,0.004,0.004,0.036
2021-10-05 15:00,6.92,6.92,0.004,0.013,0.051
2021-10-05 16:00,6.95,6.95,0.004,0.019,0.055
2021-10-05 17:00,7.28,7.28,0.004,0.027,0.057
2021-10-05 18:00,8.09,8.09,0.004,0.072,0.068
2021-10-05 19:00,8.91,8.91,0.004,0.081,0.065
2021-10-05 20:00,9.7,9.7,0.004,0.067,0.055
2021-10-05 21:00,9.81,9.82,0.004,0.057,0.046
